Datetime,open,high,low,close,volume
2021-05-11 10:03,1.21607,1.21616,1.21605,1.21611,88
2021-05-11 10:04,1.21609,1.21622,1.21602,1.21619,104
2021-05-11 10:05,1.21619,1.2163,1.21615,1.21624,73
2021-05-11 10:06,1.21625,1.21635,1.21625,1.2163,118
2021-05-11 10:07,1.2163,1.21635,1.21622,1.21634,85
2021-05-11 10:08,1.21635,1.21641,1.21635,1.21639,74
2021-05-11 10:09,1.21643,1.21651,1.2164,1.21649,41
2021-05-11 10:10,1.21648,1.21666,1.21645,1.21664,86
2021-05-11 10:11,1.21665,1.21665,1.21651,1.21655,110
2021-05-11 10:12,1.21652,1.21656,1.21649,1.21655,61
2021-05-11 10:13,1.21658,1.21665,1.21658,1.21665,65
2021-05-11 10:14,1.21667,1.2167,1.21658,1.21668,56
2021-05-11 10:15,1.21667,1.21671,1.21661,1.2167,128
2021-05-11 10:16,1.21669,1.2167,1.21643,1.21647,109
2021-05-11 10:17,1.21646,1.21652,1.21637,1.21649,119
2021-05-11 10:18,1.2165,1.21655,1.21643,1.21649,86
2021-05-11 10:19,1.2165,1.21664,1.21648,1.21654,172
2021-05-11 10:20,1.21655,1.21663,1.21655,1.21659,110
2021-05-11 10:21,1.21658,1.21662,1.21647,1.21662,118
2021-05-11 10:22,1.21664,1.21673,1.21663,1.21671,104
2021-05-11 10:23,1.21671,1.21687,1.21668,1.21681,115
2021-05-11 10:24,1.2168,1.21689,1.21673,1.2168,144
2021-05-11 10:25,1.21679,1.21679,1.21669,1.21675,116
2021-05-11 10:26,1.21676,1.21681,1.21665,1.21667,102
2021-05-11 10:27,1.21669,1.21671,1.21654,1.21655,67
2021-05-11 10:28,1.21653,1.21653,1.21644,1.21645,45
2021-05-11 10:29,1.21643,1.21651,1.21634,1.21634,48
2021-05-11 10:30,1.21633,1.21633,1.2161,1.2161,77
2021-05-11 10:31,1.21612,1.21614,1.21598,1.21599,98
2021-05-11 10:32,1.21598,1.21599,1.21581,1.21584,81
2021-05-11 10:33,1.21585,1.21593,1.21573,1.2158,90
2021-05-11 10:34,1.2158,1.21591,1.21579,1.21584,124
2021-05-11 10:35,1.21584,1.2159,1.21575,1.21575,48
2021-05-11 10:36,1.21575,1.21578,1.21573,1.21575,121
2021-05-11 10:37,1.21574,1.21591,1.2157,1.21582,66
2021-05-11 10:38,1.2158,1.21587,1.21576,1.21579,103
2021-05-11 10:39,1.2158,1.2158,1.21571,1.21572,34
2021-05-11 10:40,1.21573,1.21575,1.21562,1.21562,62
2021-05-11 10:41,1.21561,1.21561,1.21546,1.2155,139
2021-05-11 10:42,1.21551,1.21551,1.21539,1.21544,45
2021-05-11 10:43,1.21546,1.21546,1.21539,1.21539,47
2021-05-11 10:44,1.2154,1.21543,1.21537,1.2154,83
2021-05-11 10:45,1.21539,1.21561,1.21539,1.21556,91
2021-05-11 10:46,1.21554,1.21556,1.21545,1.2155,91
2021-05-11 10:47,1.21549,1.21554,1.21544,1.21545,167
2021-05-11 10:48,1.21546,1.21562,1.21545,1.2156,108
2021-05-11 10:49,1.21558,1.21567,1.21555,1.21567,44
2021-05-11 10:50,1.21567,1.21588,1.21567,1.21584,120
2021-05-11 10:51,1.21585,1.21587,1.21584,1.21585,23
2021-05-11 10:52,1.21583,1.21583,1.21559,1.21564,99
2021-05-11 10:53,1.21565,1.2158,1.21565,1.21577,80
2021-05-11 10:54,1.21577,1.21577,1.21566,1.2157,45
2021-05-11 10:55,1.21571,1.21616,1.21569,1.21611,100
2021-05-11 10:56,1.21611,1.21611,1.21592,1.21592,94
2021-05-11 10:57,1.21594,1.21602,1.21591,1.21595,94
2021-05-11 10:58,1.21596,1.21613,1.21596,1.21611,65
2021-05-11 10:59,1.2161,1.21616,1.21607,1.21611,44
2021-05-11 11:00,1.21611,1.21611,1.21591,1.21599,126
2021-05-11 11:01,1.21598,1.21605,1.21589,1.21599,94
2021-05-11 11:02,1.21599,1.21613,1.21587,1.21613,115
2021-05-11 11:03,1.21613,1.21613,1.216,1.21608,92
2021-05-11 11:04,1.21608,1.21616,1.21608,1.21615,51
2021-05-11 11:05,1.21614,1.21627,1.21612,1.21626,51
2021-05-11 11:06,1.21625,1.21634,1.21617,1.21631,77
2021-05-11 11:07,1.21631,1.21635,1.21623,1.21624,68
2021-05-11 11:08,1.21623,1.21626,1.21616,1.21619,98
2021-05-11 11:09,1.21619,1.21626,1.21604,1.2161,98
2021-05-11 11:10,1.21609,1.21612,1.21601,1.2161,87
2021-05-11 11:11,1.21611,1.21626,1.21611,1.2162,97
2021-05-11 11:12,1.21619,1.21625,1.21614,1.21616,26
2021-05-11 11:13,1.21617,1.21626,1.21615,1.21624,46
2021-05-11 11:14,1.21625,1.21641,1.21622,1.21636,83
2021-05-11 11:15,1.21634,1.21641,1.21634,1.21639,98
2021-05-11 11:16,1.21636,1.21654,1.21635,1.21654,134
2021-05-11 11:17,1.21656,1.21668,1.21653,1.21661,79
2021-05-11 11:18,1.21661,1.21677,1.21658,1.21667,44
2021-05-11 11:19,1.21667,1.21675,1.21665,1.21673,36
2021-05-11 11:20,1.21672,1.21674,1.21659,1.21663,86
2021-05-11 11:21,1.21663,1.21674,1.2165,1.2167,132
2021-05-11 11:22,1.21672,1.21681,1.21665,1.21673,109
2021-05-11 11:23,1.21672,1.21683,1.21671,1.21677,69
2021-05-11 11:24,1.21679,1.21711,1.21675,1.21704,110
2021-05-11 11:25,1.21702,1.21709,1.21689,1.217,140
2021-05-11 11:26,1.21702,1.21703,1.2169,1.2169,85
2021-05-11 11:27,1.21691,1.21701,1.2169,1.21701,46
2021-05-11 11:28,1.21702,1.21711,1.217,1.21701,65
2021-05-11 11:29,1.21701,1.21703,1.21695,1.21698,49
2021-05-11 11:30,1.21697,1.21712,1.21695,1.2171,103
2021-05-11 11:31,1.2171,1.21713,1.21702,1.21713,109
2021-05-11 11:32,1.21714,1.21714,1.21697,1.21697,102
2021-05-11 11:33,1.21698,1.21701,1.21682,1.21682,134
2021-05-11 11:34,1.21682,1.21688,1.21675,1.2168,44
2021-05-11 11:35,1.21679,1.21693,1.21677,1.21679,78
2021-05-11 11:36,1.21681,1.21689,1.21678,1.21678,74
2021-05-11 11:37,1.21679,1.21694,1.21678,1.21689,69
2021-05-11 11:38,1.21688,1.2169,1.21672,1.21675,55
2021-05-11 11:39,1.21674,1.21675,1.21657,1.21658,45
2021-05-11 11:40,1.21658,1.21681,1.21658,1.21677,91
2021-05-11 11:41,1.21675,1.21679,1.2166,1.21663,110
2021-05-11 11:42,1.21664,1.21681,1.2166,1.2168,112
2021-05-11 11:43,1.21679,1.21681,1.21669,1.2167,94
2021-05-11 11:44,1.2167,1.2168,1.21663,1.21664,102
2021-05-11 11:45,1.21667,1.2167,1.21653,1.21653,121
2021-05-11 11:46,1.21654,1.21656,1.21637,1.21643,137
2021-05-11 11:47,1.21646,1.21654,1.21641,1.21646,90
2021-05-11 11:48,1.21647,1.21652,1.21632,1.21634,138
2021-05-11 11:49,1.21633,1.21635,1.21621,1.21632,84
2021-05-11 11:50,1.21633,1.21636,1.21627,1.21632,83
2021-05-11 11:51,1.21633,1.21635,1.21626,1.21633,45
2021-05-11 11:52,1.21635,1.21664,1.21632,1.21662,69
2021-05-11 11:53,1.21663,1.21663,1.21648,1.2165,61
2021-05-11 11:54,1.21649,1.21658,1.21647,1.21658,55
2021-05-11 11:55,1.21659,1.21687,1.21657,1.21687,82
2021-05-11 11:56,1.21686,1.21688,1.21669,1.21669,108
2021-05-11 11:57,1.21667,1.21681,1.21655,1.2168,142
2021-05-11 11:58,1.2168,1.21696,1.21665,1.21667,174
2021-05-11 11:59,1.21669,1.2169,1.21667,1.21682,204
2021-05-11 12:00,1.21683,1.21683,1.21661,1.2167,195
2021-05-11 12:01,1.21668,1.21668,1.21653,1.21661,138
2021-05-11 12:02,1.2166,1.21664,1.21651,1.21662,100
2021-05-11 12:03,1.21661,1.21661,1.21643,1.21643,115
2021-05-11 12:04,1.21641,1.21657,1.21638,1.21657,90
2021-05-11 12:05,1.21656,1.21665,1.21656,1.21665,63
2021-05-11 12:06,1.21665,1.21677,1.21657,1.21677,128
2021-05-11 12:07,1.21677,1.2169,1.21677,1.21684,278
2021-05-11 12:08,1.21687,1.217,1.21686,1.21686,85
2021-05-11 12:09,1.21687,1.21689,1.21666,1.21668,59
2021-05-11 12:10,1.21668,1.21684,1.21662,1.21683,108
2021-05-11 12:11,1.21681,1.21698,1.2168,1.21695,76
2021-05-11 12:12,1.21693,1.21699,1.21687,1.21695,73
2021-05-11 12:13,1.21694,1.217,1.21693,1.21698,46
2021-05-11 12:14,1.217,1.21701,1.21687,1.21697,73
2021-05-11 12:15,1.21698,1.21701,1.21681,1.21681,99
2021-05-11 12:16,1.21681,1.21689,1.21672,1.21672,101
2021-05-11 12:17,1.21671,1.21676,1.2166,1.2166,81
2021-05-11 12:18,1.21657,1.21671,1.21657,1.21663,98
2021-05-11 12:19,1.21664,1.21672,1.21663,1.21667,102
2021-05-11 12:20,1.21667,1.2167,1.2166,1.21665,197
2021-05-11 12:21,1.21666,1.21669,1.2166,1.21662,131
2021-05-11 12:22,1.21662,1.21669,1.21661,1.21664,50
2021-05-11 12:23,1.21664,1.21671,1.21655,1.21665,67
2021-05-11 12:24,1.21665,1.21671,1.21664,1.21666,82
2021-05-11 12:25,1.21666,1.21698,1.21665,1.21697,103
2021-05-11 12:26,1.21697,1.21703,1.21694,1.21698,71
2021-05-11 12:27,1.21698,1.21699,1.21669,1.21674,219
2021-05-11 12:28,1.21674,1.21675,1.21667,1.21675,70
2021-05-11 12:29,1.21675,1.21685,1.21667,1.21677,108
2021-05-11 12:30,1.21677,1.21677,1.21622,1.21626,295
2021-05-11 12:31,1.21629,1.21641,1.21629,1.21638,122
2021-05-11 12:32,1.21639,1.21645,1.21621,1.21628,132
2021-05-11 12:33,1.21629,1.21631,1.21603,1.21609,102
2021-05-11 12:34,1.2161,1.2161,1.21591,1.2161,104
2021-05-11 12:35,1.21613,1.21626,1.21609,1.21625,107
2021-05-11 12:36,1.21627,1.21634,1.2162,1.21629,72
2021-05-11 12:37,1.2163,1.21633,1.21622,1.21626,107
2021-05-11 12:38,1.21628,1.21638,1.21628,1.21636,92
2021-05-11 12:39,1.21635,1.21637,1.21625,1.21629,104
2021-05-11 12:40,1.21629,1.21642,1.21623,1.21634,85
2021-05-11 12:41,1.21631,1.21643,1.21629,1.21641,124
2021-05-11 12:42,1.21641,1.21645,1.21635,1.21644,64
2021-05-11 12:43,1.21645,1.21655,1.2163,1.2163,175
2021-05-11 12:44,1.21629,1.21639,1.21629,1.21639,105
2021-05-11 12:45,1.21639,1.2165,1.21634,1.21639,104
2021-05-11 12:46,1.2164,1.21642,1.21631,1.21642,65
2021-05-11 12:47,1.21641,1.2167,1.21641,1.2167,53
2021-05-11 12:48,1.21671,1.21688,1.2167,1.21679,81
2021-05-11 12:49,1.21678,1.21679,1.21669,1.21673,56
2021-05-11 12:50,1.21674,1.2168,1.21674,1.21674,47
2021-05-11 12:51,1.21675,1.21691,1.21674,1.21683,72
2021-05-11 12:52,1.21682,1.21691,1.21678,1.21689,128
2021-05-11 12:53,1.2169,1.21699,1.21679,1.21689,114
2021-05-11 12:54,1.21688,1.2169,1.21661,1.21664,159
2021-05-11 12:55,1.21664,1.21696,1.21664,1.21694,208
2021-05-11 12:56,1.21694,1.21694,1.21684,1.2169,167
2021-05-11 12:57,1.2169,1.21691,1.21677,1.2169,92
2021-05-11 12:58,1.2169,1.21695,1.21679,1.21692,114
2021-05-11 12:59,1.21691,1.21694,1.21676,1.2168,177
2021-05-11 13:00,1.21682,1.21686,1.21644,1.21681,198
2021-05-11 13:01,1.21684,1.21693,1.2167,1.21687,190
2021-05-11 13:02,1.21686,1.21727,1.21686,1.21723,314
2021-05-11 13:03,1.21721,1.21796,1.21716,1.21759,416
2021-05-11 13:04,1.21758,1.21758,1.21734,1.21754,370
2021-05-11 13:05,1.21752,1.21797,1.21747,1.21797,422
2021-05-11 13:06,1.21796,1.21815,1.21779,1.2178,322
2021-05-11 13:07,1.2178,1.21791,1.21764,1.21769,315
2021-05-11 13:08,1.2177,1.2177,1.2175,1.2176,124
2021-05-11 13:09,1.21761,1.21761,1.21652,1.21667,433
2021-05-11 13:10,1.21668,1.21692,1.2166,1.21664,264
2021-05-11 13:11,1.21665,1.21675,1.21634,1.21645,268
2021-05-11 13:12,1.21642,1.21648,1.21595,1.21604,283
2021-05-11 13:13,1.21607,1.21627,1.21598,1.21627,218
2021-05-11 13:14,1.21627,1.21653,1.21627,1.21651,145
2021-05-11 13:15,1.21652,1.21672,1.21651,1.21656,154
2021-05-11 13:16,1.21655,1.21676,1.21651,1.21662,179
2021-05-11 13:17,1.21662,1.21662,1.21619,1.2162,241
2021-05-11 13:18,1.21623,1.21624,1.21597,1.21605,285
2021-05-11 13:19,1.21603,1.21603,1.2158,1.21585,195
2021-05-11 13:20,1.21585,1.21607,1.2158,1.21603,195
2021-05-11 13:21,1.21603,1.21603,1.2155,1.21555,208
2021-05-11 13:22,1.21558,1.21564,1.21526,1.21543,288
2021-05-11 13:23,1.2154,1.21541,1.21512,1.21515,233
2021-05-11 13:24,1.21516,1.21535,1.21506,1.21532,211
2021-05-11 13:25,1.21531,1.21554,1.2153,1.21533,205
2021-05-11 13:26,1.21533,1.21542,1.21511,1.21511,178
2021-05-11 13:27,1.21512,1.21527,1.21504,1.21505,151
2021-05-11 13:28,1.21503,1.21505,1.2148,1.21481,249
2021-05-11 13:29,1.21481,1.2153,1.2148,1.21529,140
2021-05-11 13:30,1.21528,1.21534,1.21497,1.21521,379
2021-05-11 13:31,1.21522,1.21563,1.2152,1.21558,230
2021-05-11 13:32,1.21558,1.21574,1.21531,1.21534,191
2021-05-11 13:33,1.21535,1.21548,1.21519,1.21535,218
2021-05-11 13:34,1.21537,1.21547,1.21535,1.21538,117
2021-05-11 13:35,1.21538,1.21551,1.21537,1.21545,156
2021-05-11 13:36,1.21546,1.21575,1.21541,1.21541,149
2021-05-11 13:37,1.2154,1.21547,1.21515,1.21515,150
2021-05-11 13:38,1.21518,1.21526,1.2151,1.21522,83
2021-05-11 13:39,1.2152,1.21544,1.21518,1.21536,101
2021-05-11 13:40,1.21537,1.21551,1.21532,1.21542,152
2021-05-11 13:41,1.21543,1.21556,1.21542,1.21551,118
2021-05-11 13:42,1.2155,1.21551,1.21524,1.2153,141
2021-05-11 13:43,1.21531,1.21562,1.21531,1.21558,203
2021-05-11 13:44,1.21558,1.2163,1.21558,1.21614,213
2021-05-11 13:45,1.21615,1.21628,1.21596,1.21618,208
2021-05-11 13:46,1.21617,1.21625,1.21605,1.21617,196
2021-05-11 13:47,1.21616,1.21624,1.21598,1.21599,237
2021-05-11 13:48,1.21598,1.21603,1.2159,1.21594,180
2021-05-11 13:49,1.21596,1.2162,1.21587,1.21593,155
2021-05-11 13:50,1.21593,1.21605,1.21576,1.21582,178
2021-05-11 13:51,1.21579,1.21675,1.21577,1.21667,300
2021-05-11 13:52,1.21668,1.21682,1.21643,1.21651,367
2021-05-11 13:53,1.21653,1.2166,1.2164,1.2165,229
2021-05-11 13:54,1.2165,1.21653,1.21638,1.21647,134
2021-05-11 13:55,1.21648,1.21654,1.21616,1.2163,184
2021-05-11 13:56,1.21632,1.21711,1.21632,1.21708,239
2021-05-11 13:57,1.21707,1.21737,1.21702,1.21728,265
2021-05-11 13:58,1.21727,1.21731,1.21703,1.21705,157
2021-05-11 13:59,1.21703,1.21737,1.217,1.21715,224
2021-05-11 14:00,1.21717,1.21726,1.21698,1.21701,229
2021-05-11 14:01,1.21701,1.21707,1.21662,1.21664,259
2021-05-11 14:02,1.21665,1.2169,1.21664,1.21685,230
2021-05-11 14:03,1.21684,1.21696,1.21662,1.2167,216
2021-05-11 14:04,1.21669,1.21695,1.21665,1.2169,137
2021-05-11 14:05,1.2169,1.21711,1.21686,1.21701,145
2021-05-11 14:06,1.21702,1.21708,1.21687,1.21693,176
2021-05-11 14:07,1.21692,1.21715,1.21692,1.2171,149
2021-05-11 14:08,1.21707,1.21721,1.21701,1.21715,107
2021-05-11 14:09,1.21715,1.21717,1.21691,1.21694,124
2021-05-11 14:10,1.21695,1.21708,1.2169,1.2169,143
2021-05-11 14:11,1.2169,1.21705,1.21672,1.21684,178
2021-05-11 14:12,1.21685,1.21699,1.21685,1.2169,151
2021-05-11 14:13,1.2169,1.21697,1.2168,1.21685,112
2021-05-11 14:14,1.21682,1.21699,1.2168,1.21692,57
2021-05-11 14:15,1.21691,1.21697,1.21685,1.21686,72
2021-05-11 14:16,1.21686,1.21691,1.21649,1.21659,166
2021-05-11 14:17,1.2166,1.21671,1.2165,1.21671,128
2021-05-11 14:18,1.21674,1.21697,1.21672,1.21696,95
2021-05-11 14:19,1.21697,1.21711,1.21692,1.217,96
2021-05-11 14:20,1.21702,1.21725,1.21698,1.21725,64
2021-05-11 14:21,1.21722,1.21724,1.21704,1.21719,156
2021-05-11 14:22,1.21719,1.21731,1.21717,1.21726,108
2021-05-11 14:23,1.21725,1.21731,1.21721,1.21725,50
2021-05-11 14:24,1.21723,1.21729,1.21714,1.21725,96
2021-05-11 14:25,1.21726,1.21727,1.217,1.21703,74
2021-05-11 14:26,1.21703,1.21703,1.21674,1.21682,194
2021-05-11 14:27,1.21681,1.21696,1.21677,1.21687,119
2021-05-11 14:28,1.21688,1.21702,1.21686,1.21702,84
2021-05-11 14:29,1.21701,1.21707,1.2169,1.21707,202
2021-05-11 14:30,1.21708,1.2171,1.2168,1.21686,207
2021-05-11 14:31,1.21686,1.21697,1.2168,1.21696,203
2021-05-11 14:32,1.21697,1.21699,1.21679,1.21687,148
2021-05-11 14:33,1.21688,1.217,1.21687,1.21699,144
2021-05-11 14:34,1.217,1.21706,1.21691,1.21696,151
2021-05-11 14:35,1.21696,1.21697,1.21678,1.2168,123
2021-05-11 14:36,1.21679,1.2168,1.21651,1.21654,212
2021-05-11 14:37,1.21655,1.21662,1.21648,1.2165,77
2021-05-11 14:38,1.21651,1.2166,1.21649,1.21657,123
2021-05-11 14:39,1.21656,1.21665,1.21652,1.21662,173
2021-05-11 14:40,1.2166,1.21661,1.21641,1.21645,115
2021-05-11 14:41,1.21648,1.21665,1.21646,1.21654,107
2021-05-11 14:42,1.21655,1.21655,1.21635,1.21645,110
2021-05-11 14:43,1.21645,1.21647,1.2163,1.21631,102
2021-05-11 14:44,1.21632,1.21632,1.21618,1.21625,147
2021-05-11 14:45,1.21624,1.21636,1.21622,1.21631,103
2021-05-11 14:46,1.21631,1.21631,1.2158,1.21594,197
2021-05-11 14:47,1.21598,1.21646,1.21594,1.21643,361
2021-05-11 14:48,1.21642,1.21657,1.21621,1.21642,210
2021-05-11 14:49,1.21641,1.21661,1.21627,1.2165,106
2021-05-11 14:50,1.21653,1.21664,1.21638,1.2166,184
2021-05-11 14:51,1.21662,1.21664,1.21605,1.21639,296
2021-05-11 14:52,1.21641,1.21647,1.21618,1.21645,234
2021-05-11 14:53,1.21642,1.21672,1.21628,1.21671,208
2021-05-11 14:54,1.21672,1.21672,1.21641,1.21643,271
2021-05-11 14:55,1.21643,1.21654,1.21637,1.21649,340
2021-05-11 14:56,1.21649,1.21674,1.21648,1.21649,223
2021-05-11 14:57,1.2165,1.2166,1.21634,1.21634,159
2021-05-11 14:58,1.21633,1.21636,1.21603,1.21614,185
2021-05-11 14:59,1.21615,1.21617,1.21604,1.21614,140
2021-05-11 15:00,1.21615,1.2162,1.21607,1.21613,148
2021-05-11 15:01,1.21612,1.21618,1.21597,1.216,165
2021-05-11 15:02,1.21601,1.21604,1.21589,1.21595,163
2021-05-11 15:03,1.21594,1.21595,1.21556,1.21559,147
2021-05-11 15:04,1.21557,1.21561,1.21545,1.21545,197
2021-05-11 15:05,1.21545,1.21558,1.21534,1.21558,177
2021-05-11 15:06,1.21559,1.21584,1.21559,1.21571,104
2021-05-11 15:07,1.2157,1.21582,1.21567,1.21575,95
2021-05-11 15:08,1.21574,1.21576,1.21555,1.21576,73
2021-05-11 15:09,1.21575,1.21577,1.21565,1.21576,87
2021-05-11 15:10,1.21576,1.21576,1.21556,1.21556,96
2021-05-11 15:11,1.21557,1.21571,1.21554,1.21571,78
2021-05-11 15:12,1.2157,1.21572,1.21557,1.21566,97
2021-05-11 15:13,1.21565,1.21575,1.21565,1.2157,137
2021-05-11 15:14,1.2157,1.21595,1.21568,1.21595,106
2021-05-11 15:15,1.21596,1.21603,1.2158,1.21587,147
2021-05-11 15:16,1.21586,1.21624,1.21579,1.21622,76
2021-05-11 15:17,1.21624,1.21643,1.21616,1.21643,175
2021-05-11 15:18,1.21644,1.21648,1.21637,1.21641,120
2021-05-11 15:19,1.21642,1.21661,1.21641,1.21657,93
2021-05-11 15:20,1.21658,1.21679,1.21658,1.21672,80
2021-05-11 15:21,1.21671,1.21687,1.21662,1.21682,113
2021-05-11 15:22,1.2168,1.21696,1.21673,1.21694,107
2021-05-11 15:23,1.21694,1.21694,1.21677,1.21689,98
2021-05-11 15:24,1.21688,1.21694,1.21684,1.21686,114
2021-05-11 15:25,1.21689,1.21689,1.21675,1.21684,110
2021-05-11 15:26,1.21685,1.21689,1.21682,1.21688,70
2021-05-11 15:27,1.21689,1.21703,1.21685,1.21701,78
2021-05-11 15:28,1.217,1.21709,1.217,1.21706,43
2021-05-11 15:29,1.21705,1.21717,1.21704,1.21717,65
2021-05-11 15:30,1.21716,1.21716,1.21696,1.21699,105
2021-05-11 15:31,1.21701,1.21701,1.21699,1.21699,18
2021-05-11 15:32,1.21698,1.21698,1.21675,1.2169,157
2021-05-11 15:33,1.2169,1.21706,1.21689,1.21706,73
2021-05-11 15:34,1.21706,1.21709,1.21684,1.21685,90
2021-05-11 15:35,1.21686,1.21691,1.21685,1.21689,147
2021-05-11 15:36,1.21688,1.21692,1.21672,1.21692,116
2021-05-11 15:37,1.21691,1.21705,1.21689,1.21693,83
2021-05-11 15:38,1.21692,1.2171,1.21692,1.21706,79
2021-05-11 15:39,1.21705,1.21714,1.21703,1.2171,57
2021-05-11 15:40,1.21711,1.21715,1.21705,1.21705,71
2021-05-11 15:41,1.21704,1.21706,1.21692,1.21692,80
2021-05-11 15:42,1.21693,1.21708,1.21693,1.21696,77
2021-05-11 15:43,1.21696,1.21696,1.21685,1.21686,74
2021-05-11 15:44,1.21687,1.21711,1.21687,1.21694,88
2021-05-11 15:45,1.21695,1.21701,1.21685,1.217,94
2021-05-11 15:46,1.21699,1.21702,1.21681,1.21686,68
2021-05-11 15:47,1.21686,1.21694,1.21681,1.21694,42
2021-05-11 15:48,1.21695,1.21709,1.21695,1.21707,64
2021-05-11 15:49,1.21706,1.21718,1.21705,1.21714,79
2021-05-11 15:50,1.21713,1.21713,1.21699,1.21699,47
2021-05-11 15:51,1.217,1.21701,1.21686,1.21688,59
2021-05-11 15:52,1.21686,1.21695,1.21681,1.21685,78
2021-05-11 15:53,1.21685,1.21705,1.21683,1.21703,73
2021-05-11 15:54,1.21703,1.21715,1.217,1.21711,56
2021-05-11 15:55,1.21711,1.21711,1.217,1.21702,67
2021-05-11 15:56,1.21703,1.21704,1.21684,1.21684,88
2021-05-11 15:57,1.21685,1.21696,1.21685,1.21689,55
2021-05-11 15:58,1.2169,1.21695,1.21684,1.21684,90
2021-05-11 15:59,1.21684,1.21693,1.21684,1.21691,61
2021-05-11 16:00,1.2169,1.21693,1.21648,1.2165,129
2021-05-11 16:01,1.21652,1.21691,1.21652,1.21685,111
2021-05-11 16:02,1.21685,1.21692,1.21671,1.2169,89
2021-05-11 16:03,1.2169,1.21697,1.21686,1.21695,79
2021-05-11 16:04,1.21695,1.21703,1.21681,1.21681,126
2021-05-11 16:05,1.21681,1.21681,1.21667,1.21669,231
2021-05-11 16:06,1.21668,1.21679,1.21668,1.21677,123
2021-05-11 16:07,1.21676,1.21676,1.2164,1.2165,159
2021-05-11 16:08,1.2165,1.21662,1.21647,1.21661,103
2021-05-11 16:09,1.21662,1.21663,1.21648,1.21648,115
2021-05-11 16:10,1.2165,1.21665,1.21649,1.21661,78
2021-05-11 16:11,1.21661,1.21661,1.2164,1.21645,87
2021-05-11 16:12,1.21646,1.21658,1.21645,1.21657,67
2021-05-11 16:13,1.21657,1.21657,1.21646,1.21646,49
2021-05-11 16:14,1.21645,1.21671,1.21643,1.21671,64
2021-05-11 16:15,1.21671,1.21698,1.21671,1.21697,77
2021-05-11 16:16,1.21696,1.21703,1.2169,1.21696,80
2021-05-11 16:17,1.21694,1.21696,1.21685,1.21692,45
2021-05-11 16:18,1.21691,1.21698,1.21688,1.21698,42
2021-05-11 16:19,1.21697,1.21707,1.21696,1.21699,32
2021-05-11 16:20,1.21698,1.217,1.21687,1.21687,52
2021-05-11 16:21,1.21689,1.21689,1.2168,1.21685,54
2021-05-11 16:22,1.21686,1.21687,1.21671,1.21681,85
2021-05-11 16:23,1.21681,1.2169,1.21681,1.21684,81
2021-05-11 16:24,1.21685,1.21686,1.21658,1.21659,131
2021-05-11 16:25,1.21658,1.21659,1.21647,1.21648,122
2021-05-11 16:26,1.21647,1.2165,1.2163,1.2163,76
2021-05-11 16:27,1.2163,1.21634,1.21608,1.21609,85
2021-05-11 16:28,1.21612,1.21625,1.21612,1.21618,69
2021-05-11 16:29,1.21618,1.21642,1.21618,1.21642,43
2021-05-11 16:30,1.21643,1.21651,1.21638,1.21644,108
2021-05-11 16:31,1.21647,1.21655,1.21647,1.21655,69
2021-05-11 16:32,1.21656,1.21666,1.21656,1.21664,91
2021-05-11 16:33,1.21664,1.21671,1.21661,1.2167,110
2021-05-11 16:34,1.2167,1.21671,1.21664,1.21666,73
2021-05-11 16:35,1.21667,1.21667,1.21656,1.21657,57
2021-05-11 16:36,1.21661,1.21662,1.21656,1.21661,29
2021-05-11 16:37,1.21662,1.21671,1.21661,1.21671,54
2021-05-11 16:38,1.21671,1.21682,1.21669,1.21681,35
2021-05-11 16:39,1.21681,1.21682,1.2167,1.2167,124
2021-05-11 16:40,1.2167,1.21674,1.21655,1.2166,104
2021-05-11 16:41,1.2166,1.21661,1.21649,1.2165,44
2021-05-11 16:42,1.21649,1.21653,1.2164,1.2164,52
2021-05-11 16:43,1.2164,1.21647,1.2164,1.21641,48
2021-05-11 16:44,1.21641,1.21642,1.21629,1.21636,91
2021-05-11 16:45,1.21637,1.21643,1.21637,1.21643,59
2021-05-11 16:46,1.21642,1.2165,1.21641,1.21645,49
2021-05-11 16:47,1.21643,1.21652,1.21642,1.21651,64
2021-05-11 16:48,1.2165,1.21652,1.21647,1.21652,29
2021-05-11 16:49,1.21653,1.21658,1.21652,1.21657,57
2021-05-11 16:50,1.21656,1.21657,1.21655,1.21656,55
2021-05-11 16:51,1.21656,1.21657,1.21639,1.21646,68
2021-05-11 16:52,1.21646,1.21652,1.21636,1.21638,75
2021-05-11 16:53,1.21639,1.21647,1.21639,1.21645,27
2021-05-11 16:54,1.21643,1.21646,1.21639,1.21645,35
2021-05-11 16:55,1.21645,1.21652,1.21643,1.21652,82
2021-05-11 16:56,1.21651,1.21657,1.21646,1.21654,45
2021-05-11 16:57,1.21656,1.21656,1.21635,1.21646,108
2021-05-11 16:58,1.21646,1.21646,1.21635,1.21641,57
2021-05-11 16:59,1.21639,1.21639,1.21625,1.21638,77
2021-05-11 17:00,1.21636,1.21646,1.21635,1.21645,62
2021-05-11 17:01,1.21642,1.21642,1.2163,1.2163,116
2021-05-11 17:02,1.21629,1.2163,1.2162,1.21621,117
2021-05-11 17:03,1.21625,1.21631,1.21624,1.2163,60
2021-05-11 17:04,1.2163,1.2164,1.21629,1.2164,38
2021-05-11 17:05,1.2164,1.21641,1.2164,1.2164,6
2021-05-11 17:06,1.21638,1.21638,1.21621,1.21626,82
